b'id',b'lat',b'lon',b'ele',b'user',b'uid',b'version',b'changeset',b'timestamp' 
b'3089870344',b'40.9209583',b'-81.4207284',,b'Evan Edwards',b'1661605',b'1',b'25590780',b'2014-09-21T22:08:22Z'
b'3090800779',b'40.8137172',b'-81.4690647',,b'Evan Edwards',b'1661605',b'1',b'25605501',b'2014-09-22T15:02:26Z'
b'3093061601',b'40.7718959',b'-81.396209',,b'posdata',b'1188270',b'1',b'25634050',b'2014-09-23T21:15:20Z'
b'3094643922',b'40.9488216',b'-81.3326426',,b'jgruca',b'2252860',b'1',b'25653162',b'2014-09-24T20:30:20Z'
b'3096199832',b'41.075685',b'-81.5220602',,b'tmb926',b'2360295',b'1',b'25671775',b'2014-09-25T19:16:56Z'
b'3096411326',b'41.5884978',b'-81.3496303',,b'stratmaster',b'2206686',b'1',b'25673743',b'2014-09-25T21:02:50Z'
b'3096585663',b'41.0711062',b'-81.5169903',,b'tmb926',b'2360295',b'1',b'25676165',b'2014-09-26T00:27:48Z'
b'3096597966',b'41.5629008',b'-81.4613419',,b'texnofobix',b'40925',b'1',b'25676409',b'2014-09-26T01:10:58Z'
b'3096812902',b'41.0843497',b'-81.5152898',,b'tmb926',b'2360295',b'1',b'25679300',b'2014-09-26T07:04:01Z'
b'3096829727',b'41.1002137',b'-81.5522105',,b'tmb926',b'2360295',b'1',b'25679421',b'2014-09-26T07:12:52Z'
b'3097614042',b'41.1001915',b'-81.5522696',,b'tmb926',b'2360295',b'1',b'25692865',b'2014-09-26T18:51:12Z'
b'3097643267',b'41.1112638',b'-81.576283',,b'tmb926',b'2360295',b'1',b'25693321',b'2014-09-26T19:15:20Z'
b'3097644267',b'41.1335745',b'-81.6252092',,b'tmb926',b'2360295',b'1',b'25693321',b'2014-09-26T19:15:22Z'
b'3097658267',b'41.1281864',b'-81.6426341',,b'tmb926',b'2360295',b'1',b'25693513',b'2014-09-26T19:24:57Z'
b'3097979358',b'41.1277718',b'-81.6361493',,b'tmb926',b'2360295',b'1',b'25696983',b'2014-09-26T23:24:45Z'
b'3097979458',b'41.127192',b'-81.6333329',,b'tmb926',b'2360295',b'1',b'25696983',b'2014-09-26T23:24:47Z'
b'3097979658',b'41.1302851',b'-81.6423452',,b'tmb926',b'2360295',b'1',b'25696983',b'2014-09-26T23:24:49Z'
b'3097979758',b'41.1285416',b'-81.6335167',,b'tmb926',b'2360295',b'1',b'25696983',b'2014-09-26T23:24:50Z'
b'3097979958',b'41.1309902',b'-81.6354572',,b'tmb926',b'2360295',b'1',b'25696983',b'2014-09-26T23:24:52Z'
b'3098016560',b'41.1317215',b'-81.6346606',,b'tmb926',b'2360295',b'1',b'25697212',b'2014-09-26T23:54:10Z'
b'3098017060',b'41.1319478',b'-81.6294437',,b'tmb926',b'2360295',b'1',b'25697212',b'2014-09-26T23:54:12Z'
b'3098017160',b'41.1281739',b'-81.6286444',,b'tmb926',b'2360295',b'1',b'25697212',b'2014-09-26T23:54:14Z'
b'3098017260',b'41.1289295',b'-81.6294062',,b'tmb926',b'2360295',b'1',b'25697212',b'2014-09-26T23:54:16Z'
b'3098017360',b'41.127984',b'-81.6273838',,b'tmb926',b'2360295',b'1',b'25697212',b'2014-09-26T23:54:18Z'
b'3098017560',b'41.1275183',b'-81.6261989',,b'tmb926',b'2360295',b'1',b'25697212',b'2014-09-26T23:54:19Z'
b'3098017660',b'41.1270334',b'-81.6308526',,b'tmb926',b'2360295',b'1',b'25697212',b'2014-09-26T23:54:21Z'
b'3098037808',b'41.1752676',b'-81.5729787',,b'tmb926',b'2360295',b'1',b'25697346',b'2014-09-27T00:14:18Z'
b'3098038208',b'41.1783221',b'-81.5710985',,b'tmb926',b'2360295',b'1',b'25697346',b'2014-09-27T00:14:19Z'
b'3098124374',b'41.1423157',b'-81.3454672',,b'Johnny Mapperseed',b'1723055',b'1',b'25698105',b'2014-09-27T02:34:44Z'
b'3098138192',b'41.5645836',b'-81.4608157',,b'texnofobix',b'40925',b'1',b'25698269',b'2014-09-27T03:03:00Z'
b'3099613491',b'41.1510736',b'-81.3402453',,b'Johnny Mapperseed',b'1723055',b'1',b'25715160',b'2014-09-27T22:43:25Z'
b'3099619118',b'41.1526792',b'-81.3394467',,b'Johnny Mapperseed',b'1723055',b'1',b'25715239',b'2014-09-27T22:50:03Z'
b'3099633359',b'41.1510418',b'-81.3395567',,b'Johnny Mapperseed',b'1723055',b'1',b'25715470',b'2014-09-27T23:10:43Z'
b'3099638736',b'41.1513041',b'-81.3395795',,b'Johnny Mapperseed',b'1723055',b'1',b'25715539',b'2014-09-27T23:18:12Z'
b'3099666131',b'41.151756',b'-81.3414798',,b'Johnny Mapperseed',b'1723055',b'1',b'25715749',b'2014-09-27T23:38:36Z'
b'3099666232',b'41.1515091',b'-81.3420833',,b'Johnny Mapperseed',b'1723055',b'1',b'25715749',b'2014-09-27T23:38:38Z'
b'3099683899',b'41.1497305',b'-81.3382146',,b'Johnny Mapperseed',b'1723055',b'1',b'25715859',b'2014-09-27T23:48:44Z'
b'3099720290',b'41.1485447',b'-81.3404271',,b'Johnny Mapperseed',b'1723055',b'1',b'25716080',b'2014-09-28T00:14:04Z'
b'3099739409',b'41.1515116',b'-81.3455152',,b'Johnny Mapperseed',b'1723055',b'1',b'25716240',b'2014-09-28T00:36:42Z'
b'3099745894',b'41.1515762',b'-81.3451893',,b'Johnny Mapperseed',b'1723055',b'1',b'25716274',b'2014-09-28T00:41:49Z'
b'3099755808',b'41.1511036',b'-81.3481234',,b'Johnny Mapperseed',b'1723055',b'1',b'25716440',b'2014-09-28T01:07:52Z'
b'3099758366',b'41.1276147',b'-81.6430569',,b'tmb926',b'2360295',b'1',b'25716354',b'2014-09-28T00:51:27Z'
b'3099758566',b'41.1268813',b'-81.6355441',,b'tmb926',b'2360295',b'1',b'25716354',b'2014-09-28T00:51:29Z'
b'3099758666',b'41.1295956',b'-81.6331502',,b'tmb926',b'2360295',b'1',b'25716354',b'2014-09-28T00:51:31Z'
b'3099758766',b'41.1310179',b'-81.6337738',,b'tmb926',b'2360295',b'1',b'25716354',b'2014-09-28T00:51:32Z'
b'3099758866',b'41.1302744',b'-81.6303889',,b'tmb926',b'2360295',b'1',b'25716354',b'2014-09-28T00:51:34Z'
b'3099763327',b'41.1526562',b'-81.3434439',,b'Johnny Mapperseed',b'1723055',b'1',b'25716374',b'2014-09-28T00:54:37Z'
b'3099781172',b'41.1524153',b'-81.3484264',,b'Johnny Mapperseed',b'1723055',b'1',b'25716448',b'2014-09-28T01:09:46Z'
b'3099796414',b'41.1527925',b'-81.3448024',,b'Johnny Mapperseed',b'1723055',b'3',b'39983661',b'2016-06-13T04:53:17Z'
b'3099803244',b'41.1524047',b'-81.3435951',,b'Johnny Mapperseed',b'1723055',b'1',b'25716551',b'2014-09-28T01:25:45Z'
b'3099804228',b'41.1520341',b'-81.3391802',,b'Johnny Mapperseed',b'1723055',b'1',b'25716590',b'2014-09-28T01:32:14Z'
b'3099816419',b'41.1533624',b'-81.3505916',,b'Johnny Mapperseed',b'1723055',b'1',b'25716744',b'2014-09-28T01:57:13Z'
b'3099817593',b'41.152703',b'-81.35055',,b'Johnny Mapperseed',b'1723055',b'1',b'25716706',b'2014-09-28T01:48:46Z'
b'3099821286',b'41.1535752',b'-81.3498221',,b'Johnny Mapperseed',b'1723055',b'1',b'25716744',b'2014-09-28T01:57:14Z'
b'3099827157',b'41.154025',b'-81.3517644',,b'Johnny Mapperseed',b'1723055',b'1',b'25716859',b'2014-09-28T02:16:23Z'
b'3099864391',b'41.1276914',b'-81.6309905',,b'tmb926',b'2360295',b'1',b'25717592',b'2014-09-28T04:20:04Z'
b'3099864791',b'41.1303785',b'-81.6330954',,b'tmb926',b'2360295',b'1',b'25717592',b'2014-09-28T04:20:06Z'
b'3099864891',b'41.1270388',b'-81.6330954',,b'tmb926',b'2360295',b'1',b'25717592',b'2014-09-28T04:20:08Z'
b'3099876850',b'41.1295441',b'-81.6304722',,b'tmb926',b'2360295',b'1',b'25717863',b'2014-09-28T04:58:56Z'
b'3099876950',b'41.1295825',b'-81.6316389',,b'tmb926',b'2360295',b'1',b'25717863',b'2014-09-28T04:58:57Z'
b'3099877050',b'41.1262761',b'-81.6403367',,b'tmb926',b'2360295',b'1',b'25717863',b'2014-09-28T04:58:59Z'
b'3099877150',b'41.1273773',b'-81.6440267',,b'tmb926',b'2360295',b'1',b'25717863',b'2014-09-28T04:59:01Z'
b'3099890884',b'41.1307785',b'-81.6476946',,b'tmb926',b'2360295',b'1',b'25718091',b'2014-09-28T05:27:53Z'
b'3099891384',b'41.1328088',b'-81.6415497',,b'tmb926',b'2360295',b'1',b'25718091',b'2014-09-28T05:27:55Z'
b'3099891484',b'41.1200096',b'-81.6653301',,b'tmb926',b'2360295',b'1',b'25718091',b'2014-09-28T05:27:57Z'
b'3099891584',b'41.1143799',b'-81.6669207',,b'tmb926',b'2360295',b'1',b'25718091',b'2014-09-28T05:27:59Z'
b'3100524537',b'41.1467349',b'-81.3439257',,b'Johnny Mapperseed',b'1723055',b'1',b'25728587',b'2014-09-28T16:13:35Z'
b'3100970400',b'41.2862332',b'-81.8508385',,b'skorasaurus',b'205523',b'2',b'44652622',b'2016-12-24T21:59:21Z'
b'3101313836',b'41.5619939',b'-81.4617109',,b'texnofobix',b'40925',b'1',b'25737638',b'2014-09-29T02:05:54Z'
b'3101376228',b'40.8494781',b'-81.3675976',,b'Evan Edwards',b'1661605',b'1',b'25738553',b'2014-09-29T05:01:20Z'
b'3101379328',b'40.8458059',b'-81.3559984',,b'Evan Edwards',b'1661605',b'1',b'25738553',b'2014-09-29T05:01:22Z'
b'3101388398',b'40.841919',b'-81.3571962',,b'Evan Edwards',b'1661605',b'1',b'25738697',b'2014-09-29T05:18:36Z'
b'3101394579',b'40.8527294',b'-81.3555781',,b'Evan Edwards',b'1661605',b'1',b'25738847',b'2014-09-29T05:36:53Z'
b'3102353999',b'41.5946644',b'-81.3473172',,b'stratmaster',b'2206686',b'1',b'25751354',b'2014-09-29T17:27:25Z'
b'3102515980',b'41.5554986',b'-81.199836',,b'unigami',b'2367583',b'1',b'25753127',b'2014-09-29T18:48:58Z'
b'3102519480',b'41.553468',b'-81.2024308',,b'unigami',b'2367583',b'1',b'25753127',b'2014-09-29T18:49:01Z'
b'3102549670',b'41.555246',b'-81.1990203',,b'unigami',b'2367583',b'1',b'25753645',b'2014-09-29T19:13:12Z'
b'3102554326',b'41.5559528',b'-81.1990795',,b'unigami',b'2367583',b'1',b'25753747',b'2014-09-29T19:18:07Z'
b'3102955538',b'40.7931539',b'-81.4450385',,b'Evan Edwards',b'1661605',b'1',b'25757392',b'2014-09-29T22:32:45Z'
b'3103159121',b'41.5916684',b'-81.198259',,b'unigami',b'2367583',b'1',b'25759141',b'2014-09-30T02:46:47Z'
b'3103178032',b'41.5902546',b'-81.2036124',,b'unigami',b'2367583',b'1',b'25759352',b'2014-09-30T03:26:00Z'
b'3103594464',b'41.5933066',b'-81.208939',,b'unigami',b'2367583',b'1',b'25765083',b'2014-09-30T11:06:01Z'
b'3103924208',b'41.4493227',b'-81.9411933',,b'lwick',b'2369395',b'1',b'25770086',b'2014-09-30T14:57:36Z'
b'3104639123',b'41.579677',b'-81.2107565',,b'unigami',b'2367583',b'1',b'25779424',b'2014-09-30T22:30:30Z'
b'3104834367',b'41.5818961',b'-81.2027784',,b'unigami',b'2367583',b'1',b'25780659',b'2014-10-01T01:11:17Z'
b'3104835428',b'41.5672941',b'-81.4643815',,b'texnofobix',b'40925',b'1',b'25780682',b'2014-10-01T01:16:18Z'
b'3104845644',b'41.561816',b'-81.4651794',,b'texnofobix',b'40925',b'1',b'25780891',b'2014-10-01T01:49:00Z'
b'3104845944',b'41.5644282',b'-81.4652608',,b'texnofobix',b'40925',b'1',b'25780891',b'2014-10-01T01:49:02Z'
b'3104846044',b'41.5668938',b'-81.4668863',,b'texnofobix',b'40925',b'1',b'25780891',b'2014-10-01T01:49:03Z'
b'3104873087',b'41.5582781',b'-81.4689773',,b'texnofobix',b'40925',b'1',b'25781199',b'2014-10-01T02:31:48Z'
b'3104887800',b'41.5849257',b'-81.2272564',,b'unigami',b'2367583',b'1',b'25781368',b'2014-10-01T02:56:33Z'
b'3104946641',b'40.8770879',b'-81.4148473',,b'Evan Edwards',b'1661605',b'1',b'25782183',b'2014-10-01T04:43:35Z'
b'3104953846',b'40.8875633',b'-81.3864373',,b'Evan Edwards',b'1661605',b'1',b'25782364',b'2014-10-01T05:09:32Z'
b'3105230365',b'41.5852099',b'-81.2268026',,b'unigami',b'2367583',b'1',b'25786512',b'2014-10-01T10:12:14Z'
b'3105275698',b'41.5800966',b'-81.2127106',,b'unigami',b'2367583',b'2',b'25787362',b'2014-10-01T10:58:13Z'
b'3106215352',b'41.5808319',b'-81.2030381',,b'unigami',b'2367583',b'1',b'25800263',b'2014-10-01T23:06:32Z'
b'3106237855',b'41.5801123',b'-81.2046297',,b'unigami',b'2367583',b'1',b'25800611',b'2014-10-01T23:49:24Z'
b'3106249729',b'41.5812808',b'-81.2044397',,b'unigami',b'2367583',b'1',b'25800895',b'2014-10-02T00:24:09Z'
b'3106268269',b'40.852918',b'-81.3197492',,b'Evan Edwards',b'1661605',b'1',b'25801213',b'2014-10-02T01:23:23Z'
b'3106284762',b'41.5571295',b'-81.4725422',,b'texnofobix',b'40925',b'1',b'25801538',b'2014-10-02T02:21:42Z'
b'3106288053',b'41.5929329',b'-81.2107425',,b'unigami',b'2367583',b'1',b'25801600',b'2014-10-02T02:30:03Z'
b'3106296226',b'41.5721474',b'-81.2029443',,b'unigami',b'2367583',b'1',b'25801753',b'2014-10-02T02:51:24Z'
b'3106296722',b'41.5547821',b'-81.4758957',,b'texnofobix',b'40925',b'1',b'25801821',b'2014-10-02T02:59:32Z'
b'3106299381',b'41.5553898',b'-81.4699015',,b'texnofobix',b'40925',b'1',b'25801821',b'2014-10-02T02:59:33Z'
b'3106299872',b'41.5711668',b'-81.2026628',,b'unigami',b'2367583',b'1',b'25801857',b'2014-10-02T03:05:22Z'
b'3106301491',b'41.55744',b'-81.4767724',,b'texnofobix',b'40925',b'1',b'25801884',b'2014-10-02T03:10:07Z'
b'3106308050',b'41.5602505',b'-81.4696527',,b'texnofobix',b'40925',b'1',b'25802067',b'2014-10-02T03:31:49Z'
b'3106469261',b'41.0996399',b'-80.8013665',,b'kg4sgp',b'2160092',b'1',b'25804445',b'2014-10-02T07:42:51Z'
b'3106762135',b'41.5883453',b'-81.2014883',,b'unigami',b'2367583',b'1',b'25807232',b'2014-10-02T10:24:30Z'
b'3106813706',b'41.5712706',b'-81.2037241',,b'unigami',b'2367583',b'1',b'25807704',b'2014-10-02T10:55:19Z'
b'3107205825',b'41.5615849',b'-81.2002612',,b'unigami',b'2367583',b'1',b'25811035',b'2014-10-02T14:05:52Z'
b'3107503398',b'41.1377368',b'-81.5210893',,b'schloss',b'407368',b'1',b'25814197',b'2014-10-02T16:27:40Z'
b'3107527619',b'41.5661927',b'-81.2036652',,b'unigami',b'2367583',b'1',b'25814527',b'2014-10-02T16:39:49Z'
b'3107587678',b'41.5644232',b'-81.2067055',,b'unigami',b'2367583',b'1',b'25815351',b'2014-10-02T17:19:15Z'
b'3107672472',b'41.5760323',b'-81.2053687',,b'unigami',b'2367583',b'1',b'25815900',b'2014-10-02T17:50:37Z'
b'3107711530',b'41.413967',b'-82.104989',,b'dchiles',b'153669',b'1',b'25816173',b'2014-10-02T18:05:23Z'
b'3108189082',b'40.9517882',b'-81.2134856',,b'Evan Edwards',b'1661605',b'1',b'25820474',b'2014-10-02T21:45:25Z'
b'3108284882',b'41.5630453',b'-81.2052198',,b'unigami',b'2367583',b'1',b'25821313',b'2014-10-02T22:52:32Z'
b'3108294241',b'41.5628493',b'-81.2013674',,b'unigami',b'2367583',b'1',b'25821374',b'2014-10-02T22:59:56Z'
b'3108314917',b'41.5665496',b'-81.2050148',,b'unigami',b'2367583',b'1',b'25821451',b'2014-10-02T23:08:44Z'
b'3108350428',b'41.572543',b'-81.206553',,b'unigami',b'2367583',b'1',b'25821590',b'2014-10-02T23:22:22Z'
b'3108350628',b'41.572408',b'-81.2081527',,b'unigami',b'2367583',b'1',b'25821590',b'2014-10-02T23:22:23Z'
b'3108350728',b'41.5699297',b'-81.2075546',,b'unigami',b'2367583',b'1',b'25821590',b'2014-10-02T23:22:25Z'
b'3108387173',b'41.5704232',b'-81.205486',,b'unigami',b'2367583',b'1',b'25821879',b'2014-10-02T23:59:27Z'
b'3108389073',b'41.5683337',b'-81.2087863',,b'unigami',b'2367583',b'1',b'25821879',b'2014-10-02T23:59:29Z'
b'3108389173',b'41.5667258',b'-81.2091657',,b'unigami',b'2367583',b'1',b'25821879',b'2014-10-02T23:59:31Z'
b'3108404172',b'41.5646561',b'-81.2072223',,b'unigami',b'2367583',b'1',b'25821994',b'2014-10-03T00:13:06Z'
b'3108433538',b'41.5735068',b'-81.2076753',,b'unigami',b'2367583',b'1',b'25822235',b'2014-10-03T00:43:20Z'
b'3108433738',b'41.5681456',b'-81.2080904',,b'unigami',b'2367583',b'1',b'25822235',b'2014-10-03T00:43:22Z'
b'3108433938',b'41.5633131',b'-81.2030845',,b'unigami',b'2367583',b'1',b'25822235',b'2014-10-03T00:43:24Z'
b'3108445222',b'41.566405',b'-81.2074876',,b'unigami',b'2367583',b'1',b'25822450',b'2014-10-03T01:02:26Z'
b'3108451264',b'41.5690848',b'-81.2095127',,b'unigami',b'2367583',b'1',b'25822450',b'2014-10-03T01:02:27Z'
b'3108462946',b'41.5738094',b'-81.2076594',,b'unigami',b'2367583',b'1',b'25822536',b'2014-10-03T01:09:36Z'
b'3108501577',b'41.5532997',b'-81.481552',,b'texnofobix',b'40925',b'1',b'25822751',b'2014-10-03T01:36:05Z'
b'3108502980',b'41.5556902',b'-81.4788472',,b'texnofobix',b'40925',b'1',b'25822751',b'2014-10-03T01:36:07Z'
b'3108514884',b'41.5759789',b'-81.208802',,b'unigami',b'2367583',b'1',b'25822814',b'2014-10-03T01:48:40Z'
b'3108643803',b'41.577189',b'-81.203953',,b'unigami',b'2367583',b'1',b'25823320',b'2014-10-03T03:20:01Z'
b'3108662904',b'41.575281',b'-81.203655',,b'unigami',b'2367583',b'1',b'25823357',b'2014-10-03T03:26:34Z'
b'3108666351',b'41.5729396',b'-81.2038085',,b'unigami',b'2367583',b'1',b'25823379',b'2014-10-03T03:31:13Z'
b'3108689792',b'41.5726307',b'-81.2055926',,b'unigami',b'2367583',b'1',b'25823493',b'2014-10-03T03:51:35Z'
b'3108701882',b'41.5734028',b'-81.2131611',,b'unigami',b'2367583',b'1',b'25823578',b'2014-10-03T04:05:05Z'
b'3109077389',b'41.5726304',b'-81.205073',,b'unigami',b'2367583',b'1',b'25828095',b'2014-10-03T10:16:07Z'
b'3109083241',b'41.5718252',b'-81.203372',,b'unigami',b'2367583',b'1',b'25828201',b'2014-10-03T10:23:37Z'
b'3109095475',b'41.5788417',b'-81.2029068',,b'unigami',b'2367583',b'1',b'25828468',b'2014-10-03T10:39:50Z'
b'3109105761',b'41.5772179',b'-81.2027914',,b'unigami',b'2367583',b'1',b'25828533',b'2014-10-03T10:43:41Z'
b'3109314211',b'41.5657991',b'-81.1917604',,b'unigami',b'2367583',b'2',b'25831969',b'2014-10-03T14:03:48Z'
b'3109389962',b'41.5653501',b'-81.1938248',,b'unigami',b'2367583',b'1',b'25832137',b'2014-10-03T14:13:12Z'
b'3110075114',b'41.5617145',b'-81.1930814',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:32Z'
b'3110076318',b'41.5625007',b'-81.1975875',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:34Z'
b'3110076418',b'41.5634542',b'-81.1986512',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:36Z'
b'3110076518',b'41.5639397',b'-81.1959455',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:38Z'
b'3110076618',b'41.5642606',b'-81.1975715',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:40Z'
b'3110076718',b'41.564545',b'-81.1976165',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:41Z'
b'3110076818',b'41.5648888',b'-81.1932714',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:43Z'
b'3110076918',b'41.5653227',b'-81.1999777',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:45Z'
b'3110077018',b'41.5656944',b'-81.1942197',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:47Z'
b'3110077118',b'41.5669786',b'-81.1947455',,b'unigami',b'2367583',b'1',b'25839264',b'2014-10-03T19:22:49Z'
b'3110096551',b'41.5657472',b'-81.1936229',,b'unigami',b'2367583',b'1',b'25839605',b'2014-10-03T19:41:29Z'
b'3110159903',b'41.5643935',b'-81.196125',,b'unigami',b'2367583',b'1',b'25840396',b'2014-10-03T20:25:10Z'
b'3110341247',b'41.5600161',b'-81.1975925',,b'unigami',b'2367583',b'1',b'25843070',b'2014-10-03T23:24:36Z'
b'3110348632',b'41.5611635',b'-81.1987854',,b'unigami',b'2367583',b'1',b'25843253',b'2014-10-03T23:46:21Z'
b'3110400981',b'41.5620047',b'-81.1980109',,b'unigami',b'2367583',b'1',b'25844084',b'2014-10-04T01:32:48Z'
b'3110403181',b'41.5628152',b'-81.1980406',,b'unigami',b'2367583',b'1',b'25844084',b'2014-10-04T01:32:50Z'
b'3110410518',b'41.5754367',b'-81.2031707',,b'unigami',b'2367583',b'1',b'25844261',b'2014-10-04T02:02:58Z'
b'3110410618',b'41.5734852',b'-81.2032034',,b'unigami',b'2367583',b'1',b'25844261',b'2014-10-04T02:03:00Z'
b'3110461460',b'41.0912386',b'-80.7998298',,b'kg4sgp',b'2160092',b'1',b'25844883',b'2014-10-04T04:06:43Z'
b'3110688401',b'41.5639141',b'-81.2006862',,b'unigami',b'2367583',b'1',b'25847568',b'2014-10-04T09:06:58Z'
b'3110688501',b'41.5645412',b'-81.1980585',,b'unigami',b'2367583',b'1',b'25847568',b'2014-10-04T09:07:00Z'
b'3110740052',b'41.5634221',b'-81.1966445',,b'unigami',b'2367583',b'1',b'25848444',b'2014-10-04T10:05:48Z'
b'3110740152',b'41.5622821',b'-81.196148',,b'unigami',b'2367583',b'1',b'25848444',b'2014-10-04T10:05:49Z'
b'3111609644',b'41.5507571',b'-81.4401542',,b'texnofobix',b'40925',b'1',b'25859483',b'2014-10-04T20:11:08Z'
b'3111609844',b'41.567227',b'-81.4447283',,b'texnofobix',b'40925',b'1',b'25859483',b'2014-10-04T20:11:10Z'
b'3111610044',b'41.5694187',b'-81.4428044',,b'texnofobix',b'40925',b'1',b'25859483',b'2014-10-04T20:11:12Z'
b'3112111041',b'41.5548701',b'-81.483104',,b'texnofobix',b'40925',b'1',b'25864953',b'2014-10-05T03:34:25Z'
b'3112111142',b'41.5521773',b'-81.4813891',,b'texnofobix',b'40925',b'1',b'25864953',b'2014-10-05T03:34:27Z'
b'3112840846',b'40.9969053',b'-80.8282637',,b'skorasaurus',b'205523',b'1',b'25877013',b'2014-10-05T14:28:10Z'
b'3113274189',b'41.5619867',b'-81.1948369',,b'unigami',b'2367583',b'1',b'25882063',b'2014-10-05T18:27:56Z'
b'3113372110',b'41.5642155',b'-81.1952644',,b'unigami',b'2367583',b'1',b'25883417',b'2014-10-05T19:24:44Z'
b'3113405514',b'41.5656867',b'-81.19483',,b'unigami',b'2367583',b'1',b'25883761',b'2014-10-05T19:41:42Z'
b'3113434924',b'41.563452',b'-81.1933035',,b'unigami',b'2367583',b'1',b'25884034',b'2014-10-05T19:57:07Z'
b'3113436024',b'41.5620107',b'-81.1915234',,b'unigami',b'2367583',b'1',b'25884034',b'2014-10-05T19:57:12Z'
b'3113451838',b'41.5524831',b'-81.2017616',,b'unigami',b'2367583',b'1',b'25884130',b'2014-10-05T20:02:34Z'
b'3113572573',b'41.563723',b'-81.1912182',,b'unigami',b'2367583',b'1',b'25885144',b'2014-10-05T20:59:26Z'
b'3113580623',b'41.566169',b'-81.1916489',,b'unigami',b'2367583',b'1',b'25885376',b'2014-10-05T21:13:50Z'
b'3113600323',b'41.5661602',b'-81.1936361',,b'unigami',b'2367583',b'1',b'25885376',b'2014-10-05T21:13:51Z'
b'3113744688',b'41.5676192',b'-81.1946847',,b'unigami',b'2367583',b'1',b'25886849',b'2014-10-05T23:08:45Z'
b'3113746988',b'41.5658592',b'-81.1939382',,b'unigami',b'2367583',b'1',b'25886849',b'2014-10-05T23:08:47Z'
b'3113877503',b'41.5651213',b'-81.2016879',,b'unigami',b'2367583',b'1',b'25887443',b'2014-10-06T00:32:41Z'
b'3114696710',b'41.5673326',b'-81.2029446',,b'unigami',b'2367583',b'1',b'25895886',b'2014-10-06T12:16:49Z'
b'3115031247',b'41.5683134',b'-81.2004737',,b'unigami',b'2367583',b'1',b'25900102',b'2014-10-06T16:04:50Z'
b'3115031347',b'41.5690927',b'-81.2003004',,b'unigami',b'2367583',b'1',b'25900102',b'2014-10-06T16:04:52Z'
b'3115031447',b'41.5700354',b'-81.2007998',,b'unigami',b'2367583',b'1',b'25900102',b'2014-10-06T16:04:54Z'
b'3115031747',b'41.5711416',b'-81.1990863',,b'unigami',b'2367583',b'1',b'25900102',b'2014-10-06T16:04:56Z'
b'3115230663',b'41.4875088',b'-81.6646558',,b'skorasaurus',b'205523',b'1',b'25902307',b'2014-10-06T17:57:40Z'
b'3117788764',b'41.5473049',b'-81.4555498',,b'texnofobix',b'40925',b'1',b'25930954',b'2014-10-08T02:48:39Z'
b'3119662682',b'41.5688212',b'-81.2020022',,b'unigami',b'2367583',b'1',b'25951297',b'2014-10-08T23:37:32Z'
b'3119662902',b'41.5714877',b'-81.1987259',,b'alzyee',b'1219882',b'2',b'46393121',b'2017-02-25T13:31:54Z'
b'3119885771',b'41.5701036',b'-81.1957935',,b'unigami',b'2367583',b'1',b'25952920',b'2014-10-09T03:49:59Z'
b'3119897871',b'41.5708796',b'-81.1975515',,b'unigami',b'2367583',b'1',b'25952920',b'2014-10-09T03:50:01Z'
b'3119898071',b'41.5703796',b'-81.1954442',,b'unigami',b'2367583',b'1',b'25952920',b'2014-10-09T03:50:03Z'
b'3119898271',b'41.571805',b'-81.1984544',,b'unigami',b'2367583',b'1',b'25952920',b'2014-10-09T03:50:04Z'
b'3119898444',b'41.5720147',b'-81.1969795',,b'unigami',b'2367583',b'1',b'25952920',b'2014-10-09T03:50:06Z'
